2026-07-02T09:00:19+05:30 | API | service=api-gateway | user=trainer | ip=10.0.0.5 | GET /api/reports/export | status=204 | rt=262ms | risk=safe:10 | msg="GET /api/reports/export 204 in 262ms (next.js: 49ms, application-code: 168ms)"
2026-07-02T10:23:40+05:30 | WEB | service=api-gateway | user=hr_user | ip=192.168.2.15 | GET /profile | status=200 | rt=708ms | risk=safe:15 | msg="GET /profile 200 in 708ms (next.js: 111ms, application-code: 685ms)"
2026-07-02T10:23:53+05:30 | API | service=nextjs-app | user=student01 | ip=172.16.0.21 | POST /api/verify-admin-access | status=200 | rt=323ms | risk=safe:3 | msg="POST /api/verify-admin-access 200 in 323ms (next.js: 41ms, application-code: 234ms)"
2026-07-02T10:25:13+05:30 | WEB | service=api-gateway | user=keerthi | ip=10.0.0.5 | GET /learning-paths | status=200 | rt=73ms | risk=safe:24 | msg="GET /learning-paths 200 in 73ms (next.js: 58ms, application-code: 43ms)"
2026-07-02T10:26:04+05:30 | WEB | service=nextjs-app | user=admin | ip=192.168.2.15 | GET /settings | status=200 | rt=451ms | risk=safe:8 | msg="GET /settings 200 in 451ms (next.js: 28ms, application-code: 364ms)"
2026-07-02T10:27:16+05:30 | API | service=auth-service | user=support | ip=192.168.1.10 | POST /api/verify-admin-access | status=200 | rt=856ms | risk=safe:16 | msg="POST /api/verify-admin-access 200 in 856ms (next.js: 25ms, application-code: 804ms)"
2026-07-02T10:27:41+05:30 | API | service=nextjs-app | user=finance_user | ip=192.168.1.12 | PUT /api/learning-path-batches | status=200 | rt=103ms | risk=safe:7 | msg="PUT /api/learning-path-batches 200 in 103ms (next.js: 31ms, application-code: 1ms)"
2026-07-02T10:27:48+05:30 | API | service=auth-service | user=support | ip=192.168.1.12 | PUT /api/credits-based/per-hour-cost | status=200 | rt=587ms | risk=safe:19 | msg="PUT /api/credits-based/per-hour-cost 200 in 587ms (next.js: 104ms, application-code: 482ms)"
2026-07-02T10:28:07+05:30 | WEB | service=api-gateway | user=student02 | ip=192.168.1.11 | GET /billing | status=200 | rt=241ms | risk=safe:24 | msg="GET /billing 200 in 241ms (next.js: 26ms, application-code: 140ms)"
2026-07-02T10:28:37+05:30 | WEB | service=api-gateway | user=student01 | ip=172.16.0.21 | GET /billing | status=200 | rt=891ms | risk=safe:25 | msg="GET /billing 200 in 891ms (next.js: 29ms, application-code: 844ms)"
2026-07-02T10:28:41+05:30 | WEB | service=auth-service | user=devops | ip=10.0.0.8 | GET /login | status=304 | rt=769ms | risk=safe:24 | msg="GET /login 304 in 769ms (next.js: 37ms, application-code: 739ms)"
2026-07-02T10:29:32+05:30 | WEB | service=api-gateway | user=student01 | ip=192.168.1.11 | GET /login | status=200 | rt=131ms | risk=safe:21 | msg="GET /login 200 in 131ms (next.js: 27ms, application-code: 25ms)"
2026-07-02T10:29:49+05:30 | WEB | service=auth-service | user=analyst | ip=192.168.1.12 | GET /learning-paths | status=201 | rt=868ms | risk=safe:16 | msg="GET /learning-paths 201 in 868ms (next.js: 29ms, application-code: 838ms)"
2026-07-02T10:31:09+05:30 | WEB | service=auth-service | user=support | ip=192.168.1.10 | GET /SIEM-Learning-path | status=201 | rt=412ms | risk=safe:7 | msg="GET /SIEM-Learning-path 201 in 412ms (next.js: 62ms, application-code: 379ms)"
2026-07-02T10:31:13+05:30 | API | service=nextjs-app | user=analyst | ip=10.0.0.8 | PATCH /api/reports/export | status=200 | rt=376ms | risk=safe:8 | msg="PATCH /api/reports/export 200 in 376ms (next.js: 74ms, application-code: 291ms)"
2026-07-02T10:31:30+05:30 | API | service=api-gateway | user=devops | ip=10.0.0.8 | GET /api/lab-proxy | status=200 | rt=529ms | risk=safe:11 | msg="GET /api/lab-proxy 200 in 529ms (next.js: 60ms, application-code: 517ms)"
2026-07-02T10:31:42+05:30 | WEB | service=api-gateway | user=student02 | ip=192.168.1.10 | GET /billing | status=200 | rt=827ms | risk=safe:21 | msg="GET /billing 200 in 827ms (next.js: 106ms, application-code: 804ms)"
2026-07-02T10:31:58+05:30 | API | service=nextjs-app | user=admin | ip=172.16.0.21 | PATCH /api/credits-based/per-hour-cost | status=301 | rt=100ms | risk=safe:22 | msg="PATCH /api/credits-based/per-hour-cost 301 in 100ms (next.js: 20ms, application-code: 1ms)"
2026-07-02T10:32:11+05:30 | API | service=api-gateway | user=admin | ip=192.168.1.12 | PATCH /api/credits-based/get_usd_cost | status=201 | rt=73ms | risk=safe:8 | msg="PATCH /api/credits-based/get_usd_cost 201 in 73ms (next.js: 44ms, application-code: 25ms)"
2026-07-02T10:32:28+05:30 | WEB | service=nextjs-app | user=guest | ip=10.0.0.8 | GET /billing | status=301 | rt=314ms | risk=safe:3 | msg="GET /billing 301 in 314ms (next.js: 19ms, application-code: 295ms)"
2026-07-02T10:33:08+05:30 | API | service=api-gateway | user=devops | ip=10.0.0.5 | GET /api/credits-based/user_wallet | status=204 | rt=301ms | risk=safe:12 | msg="GET /api/credits-based/user_wallet 204 in 301ms (next.js: 52ms, application-code: 226ms)"
2026-07-02T10:33:54+05:30 | API | service=nextjs-app | user=hr_user | ip=192.168.1.10 | PUT /api/reports/export | status=200 | rt=867ms | risk=safe:10 | msg="PUT /api/reports/export 200 in 867ms (next.js: 48ms, application-code: 826ms)"
2026-07-02T10:34:37+05:30 | WEB | service=nextjs-app | user=manager | ip=192.168.1.10 | GET /billing | status=201 | rt=226ms | risk=safe:11 | msg="GET /billing 201 in 226ms (next.js: 102ms, application-code: 208ms)"
2026-07-02T10:35:54+05:30 | API | service=nextjs-app | user=guest | ip=192.168.2.15 | PATCH /api/payment | status=304 | rt=385ms | risk=safe:2 | msg="PATCH /api/payment 304 in 385ms (next.js: 31ms, application-code: 266ms)"
2026-07-02T10:36:33+05:30 | API | service=auth-service | user=finance_user | ip=192.168.1.12 | GET /api/reports/export | status=200 | rt=299ms | risk=safe:15 | msg="GET /api/reports/export 200 in 299ms (next.js: 116ms, application-code: 199ms)"
2026-07-02T10:36:54+05:30 | WEB | service=auth-service | user=manager | ip=192.168.1.11 | GET /login | status=200 | rt=501ms | risk=safe:5 | msg="GET /login 200 in 501ms (next.js: 45ms, application-code: 410ms)"
2026-07-02T10:37:40+05:30 | WEB | service=auth-service | user=guest | ip=10.0.0.8 | GET /billing | status=200 | rt=853ms | risk=safe:11 | msg="GET /billing 200 in 853ms (next.js: 36ms, application-code: 804ms)"
2026-07-02T10:37:57+05:30 | API | service=auth-service | user=john | ip=192.168.1.11 | PATCH /api/verify-admin-access | status=200 | rt=710ms | risk=safe:17 | msg="PATCH /api/verify-admin-access 200 in 710ms (next.js: 105ms, application-code: 619ms)"
2026-07-02T10:38:48+05:30 | API | service=auth-service | user=support | ip=10.0.0.5 | POST /api/community-members-showcase/verify-hr | status=200 | rt=543ms | risk=safe:6 | msg="POST /api/community-members-showcase/verify-hr 200 in 543ms (next.js: 76ms, application-code: 442ms)"
2026-07-02T10:40:04+05:30 | API | service=nextjs-app | user=analyst | ip=192.168.1.12 | GET /api/reports/export | status=200 | rt=19ms | risk=safe:8 | msg="GET /api/reports/export 200 in 19ms (next.js: 68ms, application-code: 1ms)"
2026-07-02T10:41:17+05:30 | API | service=auth-service | user=analyst | ip=172.16.0.33 | PATCH /api/community-members-showcase/verify-hr | status=200 | rt=124ms | risk=safe:1 | msg="PATCH /api/community-members-showcase/verify-hr 200 in 124ms (next.js: 118ms, application-code: 62ms)"
2026-07-02T10:41:52+05:30 | WEB | service=nextjs-app | user=student01 | ip=172.16.0.21 | GET /courses | status=304 | rt=800ms | risk=safe:19 | msg="GET /courses 304 in 800ms (next.js: 10ms, application-code: 774ms)"
2026-07-02T10:42:54+05:30 | WEB | service=api-gateway | user=analyst | ip=172.16.0.33 | GET /admin | status=200 | rt=512ms | risk=safe:10 | msg="GET /admin 200 in 512ms (next.js: 109ms, application-code: 483ms)"
2026-07-02T10:43:35+05:30 | WEB | service=api-gateway | user=keerthi | ip=172.16.0.33 | GET /dashboard | status=200 | rt=671ms | risk=safe:8 | msg="GET /dashboard 200 in 671ms (next.js: 44ms, application-code: 649ms)"
2026-07-02T10:44:54+05:30 | WEB | service=api-gateway | user=guest | ip=10.0.0.5 | GET /SIEM-Learning-path | status=200 | rt=885ms | risk=safe:24 | msg="GET /SIEM-Learning-path 200 in 885ms (next.js: 96ms, application-code: 830ms)"
2026-07-02T10:46:07+05:30 | WEB | service=nextjs-app | user=hr_user | ip=192.168.1.11 | GET /admin | status=200 | rt=275ms | risk=safe:19 | msg="GET /admin 200 in 275ms (next.js: 42ms, application-code: 206ms)"
2026-07-02T10:46:49+05:30 | API | service=auth-service | user=devops | ip=192.168.1.11 | PATCH /api/reports/export | status=200 | rt=870ms | risk=safe:10 | msg="PATCH /api/reports/export 200 in 870ms (next.js: 40ms, application-code: 812ms)"
2026-07-02T10:46:55+05:30 | API | service=auth-service | user=trainer | ip=10.0.0.5 | DELETE /api/learning-path-batches | status=200 | rt=21ms | risk=safe:19 | msg="DELETE /api/learning-path-batches 200 in 21ms (next.js: 112ms, application-code: 1ms)"
2026-07-02T10:47:37+05:30 | WEB | service=api-gateway | user=trainer | ip=10.0.0.5 | GET /login | status=200 | rt=566ms | risk=safe:21 | msg="GET /login 200 in 566ms (next.js: 10ms, application-code: 554ms)"
2026-07-02T10:48:35+05:30 | WEB | service=auth-service | user=john | ip=192.168.1.10 | GET /profile | status=200 | rt=931ms | risk=safe:24 | msg="GET /profile 200 in 931ms (next.js: 73ms, application-code: 817ms)"
2026-07-02T10:49:32+05:30 | API | service=nextjs-app | user=admin | ip=192.168.2.15 | POST /api/reports/export | status=200 | rt=495ms | risk=safe:24 | msg="POST /api/reports/export 200 in 495ms (next.js: 77ms, application-code: 400ms)"
2026-07-02T10:50:05+05:30 | API | service=api-gateway | user=guest | ip=10.0.0.8 | PATCH /api/verify-admin-access | status=204 | rt=517ms | risk=safe:17 | msg="PATCH /api/verify-admin-access 204 in 517ms (next.js: 4ms, application-code: 430ms)"
2026-07-02T10:50:54+05:30 | WEB | service=auth-service | user=keerthi | ip=10.0.0.8 | GET /billing | status=200 | rt=197ms | risk=safe:23 | msg="GET /billing 200 in 197ms (next.js: 4ms, application-code: 107ms)"
2026-07-02T10:52:04+05:30 | WEB | service=api-gateway | user=support | ip=172.16.0.21 | GET /profile | status=200 | rt=559ms | risk=safe:1 | msg="GET /profile 200 in 559ms (next.js: 62ms, application-code: 490ms)"
2026-07-02T10:52:49+05:30 | WEB | service=auth-service | user=devops | ip=192.168.1.11 | GET /login | status=200 | rt=233ms | risk=safe:13 | msg="GET /login 200 in 233ms (next.js: 16ms, application-code: 229ms)"
2026-07-02T10:53:51+05:30 | API | service=nextjs-app | user=keerthi | ip=10.0.0.5 | GET /api/credits-based/user_wallet | status=200 | rt=155ms | risk=safe:23 | msg="GET /api/credits-based/user_wallet 200 in 155ms (next.js: 46ms, application-code: 84ms)"
2026-07-02T10:54:55+05:30 | WEB | service=auth-service | user=manager | ip=192.168.2.15 | GET /learning-paths | status=200 | rt=695ms | risk=safe:23 | msg="GET /learning-paths 200 in 695ms (next.js: 112ms, application-code: 577ms)"
2026-07-02T10:55:15+05:30 | WEB | service=nextjs-app | user=finance_user | ip=172.16.0.33 | GET /login | status=200 | rt=583ms | risk=safe:10 | msg="GET /login 200 in 583ms (next.js: 35ms, application-code: 569ms)"
2026-07-02T10:56:18+05:30 | WEB | service=auth-service | user=guest | ip=172.16.0.33 | GET /settings | status=200 | rt=424ms | risk=safe:21 | msg="GET /settings 200 in 424ms (next.js: 32ms, application-code: 389ms)"
2026-07-02T10:56:33+05:30 | API | service=nextjs-app | user=devops | ip=192.168.1.10 | DELETE /api/payment | status=200 | rt=248ms | risk=safe:6 | msg="DELETE /api/payment 200 in 248ms (next.js: 83ms, application-code: 211ms)"
2026-07-02T10:56:56+05:30 | WEB | service=nextjs-app | user=keerthi | ip=10.0.0.5 | GET /billing | status=200 | rt=830ms | risk=safe:3 | msg="GET /billing 200 in 830ms (next.js: 116ms, application-code: 821ms)"
2026-07-02T10:57:47+05:30 | API | service=nextjs-app | user=trainer | ip=192.168.2.15 | PATCH /api/get-token | status=200 | rt=205ms | risk=safe:24 | msg="PATCH /api/get-token 200 in 205ms (next.js: 33ms, application-code: 201ms)"
2026-07-02T10:58:07+05:30 | WEB | service=nextjs-app | user=manager | ip=10.0.0.5 | GET /login | status=200 | rt=130ms | risk=safe:7 | msg="GET /login 200 in 130ms (next.js: 30ms, application-code: 33ms)"
2026-07-02T10:59:15+05:30 | WEB | service=nextjs-app | user=student02 | ip=192.168.1.12 | GET /SIEM-Learning-path | status=204 | rt=642ms | risk=safe:2 | msg="GET /SIEM-Learning-path 204 in 642ms (next.js: 67ms, application-code: 641ms)"
2026-07-02T10:59:57+05:30 | WEB | service=nextjs-app | user=api_bot | ip=172.16.0.21 | GET /billing | status=304 | rt=638ms | risk=safe:25 | msg="GET /billing 304 in 638ms (next.js: 43ms, application-code: 562ms)"
2026-07-02T11:01:12+05:30 | API | service=api-gateway | user=student01 | ip=10.0.0.8 | POST /api/grad2it-aws/get-recordings-url | status=200 | rt=321ms | risk=safe:18 | msg="POST /api/grad2it-aws/get-recordings-url 200 in 321ms (next.js: 88ms, application-code: 269ms)"
2026-07-02T11:01:43+05:30 | API | service=api-gateway | user=student01 | ip=192.168.2.15 | POST /api/upload | status=301 | rt=421ms | risk=safe:12 | msg="POST /api/upload 301 in 421ms (next.js: 97ms, application-code: 323ms)"
2026-07-02T11:03:03+05:30 | WEB | service=api-gateway | user=hr_user | ip=10.0.0.8 | GET /login | status=200 | rt=148ms | risk=safe:23 | msg="GET /login 200 in 148ms (next.js: 102ms, application-code: 92ms)"
2026-07-02T11:04:12+05:30 | API | service=api-gateway | user=manager | ip=192.168.2.15 | PATCH /api/credits-based/user_wallet | status=200 | rt=152ms | risk=safe:14 | msg="PATCH /api/credits-based/user_wallet 200 in 152ms (next.js: 118ms, application-code: 129ms)"
2026-07-02T11:04:16+05:30 | API | service=api-gateway | user=support | ip=192.168.1.11 | PATCH /api/admin/users | status=200 | rt=297ms | risk=safe:7 | msg="PATCH /api/admin/users 200 in 297ms (next.js: 91ms, application-code: 268ms)"
2026-07-02T11:04:56+05:30 | API | service=auth-service | user=john | ip=172.16.0.21 | POST /api/lab-proxy | status=304 | rt=241ms | risk=safe:25 | msg="POST /api/lab-proxy 304 in 241ms (next.js: 5ms, application-code: 215ms)"
2026-07-02T11:05:20+05:30 | WEB | service=api-gateway | user=trainer | ip=10.0.0.8 | GET /settings | status=200 | rt=754ms | risk=safe:24 | msg="GET /settings 200 in 754ms (next.js: 48ms, application-code: 728ms)"
2026-07-02T11:06:36+05:30 | WEB | service=api-gateway | user=analyst | ip=192.168.1.12 | GET /billing | status=304 | rt=810ms | risk=safe:22 | msg="GET /billing 304 in 810ms (next.js: 61ms, application-code: 740ms)"
2026-07-02T11:06:49+05:30 | API | service=nextjs-app | user=devops | ip=10.0.0.5 | GET /api/admin/users | status=200 | rt=468ms | risk=safe:5 | msg="GET /api/admin/users 200 in 468ms (next.js: 98ms, application-code: 369ms)"
2026-07-02T11:08:01+05:30 | WEB | service=nextjs-app | user=devops | ip=10.0.0.8 | GET /billing | status=200 | rt=412ms | risk=safe:16 | msg="GET /billing 200 in 412ms (next.js: 99ms, application-code: 356ms)"
2026-07-02T11:09:03+05:30 | API | service=auth-service | user=api_bot | ip=10.0.0.8 | DELETE /api/profile | status=304 | rt=386ms | risk=safe:8 | msg="DELETE /api/profile 304 in 386ms (next.js: 20ms, application-code: 310ms)"
2026-07-02T11:09:59+05:30 | API | service=auth-service | user=keerthi | ip=10.0.0.5 | PUT /api/get-token | status=200 | rt=816ms | risk=safe:20 | msg="PUT /api/get-token 200 in 816ms (next.js: 78ms, application-code: 757ms)"
2026-07-02T11:10:23+05:30 | WEB | service=api-gateway | user=student01 | ip=10.0.0.5 | GET /billing | status=200 | rt=60ms | risk=safe:4 | msg="GET /billing 200 in 60ms (next.js: 81ms, application-code: 1ms)"
2026-07-02T11:11:02+05:30 | WEB | service=nextjs-app | user=api_bot | ip=10.0.0.5 | GET /dashboard | status=200 | rt=735ms | risk=safe:17 | msg="GET /dashboard 200 in 735ms (next.js: 110ms, application-code: 726ms)"
2026-07-02T11:12:19+05:30 | WEB | service=api-gateway | user=admin | ip=172.16.0.33 | GET /billing | status=204 | rt=245ms | risk=safe:3 | msg="GET /billing 204 in 245ms (next.js: 34ms, application-code: 138ms)"
2026-07-02T11:12:42+05:30 | WEB | service=auth-service | user=manager | ip=192.168.1.12 | GET /settings | status=200 | rt=945ms | risk=safe:3 | msg="GET /settings 200 in 945ms (next.js: 114ms, application-code: 940ms)"
2026-07-02T11:13:26+05:30 | WEB | service=auth-service | user=john | ip=10.0.0.8 | GET /admin | status=304 | rt=329ms | risk=safe:15 | msg="GET /admin 304 in 329ms (next.js: 71ms, application-code: 216ms)"
2026-07-02T11:14:38+05:30 | WEB | service=nextjs-app | user=support | ip=192.168.1.12 | GET /courses | status=200 | rt=846ms | risk=safe:2 | msg="GET /courses 200 in 846ms (next.js: 75ms, application-code: 808ms)"
2026-07-02T11:15:00+05:30 | API | service=nextjs-app | user=support | ip=192.168.1.10 | DELETE /api/verify-admin-access | status=200 | rt=269ms | risk=safe:25 | msg="DELETE /api/verify-admin-access 200 in 269ms (next.js: 103ms, application-code: 251ms)"
2026-07-02T11:15:59+05:30 | API | service=api-gateway | user=devops | ip=192.168.1.12 | GET /api/profile | status=200 | rt=548ms | risk=safe:23 | msg="GET /api/profile 200 in 548ms (next.js: 105ms, application-code: 445ms)"
2026-07-02T11:17:00+05:30 | API | service=auth-service | user=student01 | ip=172.16.0.21 | DELETE /api/credits-based/user_wallet | status=301 | rt=651ms | risk=safe:9 | msg="DELETE /api/credits-based/user_wallet 301 in 651ms (next.js: 114ms, application-code: 543ms)"
2026-07-02T11:17:20+05:30 | API | service=nextjs-app | user=john | ip=192.168.1.12 | DELETE /api/settings | status=200 | rt=851ms | risk=safe:3 | msg="DELETE /api/settings 200 in 851ms (next.js: 31ms, application-code: 816ms)"
2026-07-02T11:18:29+05:30 | WEB | service=auth-service | user=analyst | ip=10.0.0.5 | GET /learning-paths | status=200 | rt=766ms | risk=safe:9 | msg="GET /learning-paths 200 in 766ms (next.js: 82ms, application-code: 750ms)"
2026-07-02T11:19:15+05:30 | WEB | service=nextjs-app | user=trainer | ip=192.168.1.12 | GET /profile | status=200 | rt=407ms | risk=safe:14 | msg="GET /profile 200 in 407ms (next.js: 41ms, application-code: 351ms)"
2026-07-02T11:19:29+05:30 | API | service=auth-service | user=trainer | ip=172.16.0.21 | GET /api/credits-based/user_wallet | status=200 | rt=145ms | risk=safe:4 | msg="GET /api/credits-based/user_wallet 200 in 145ms (next.js: 103ms, application-code: 135ms)"
2026-07-02T11:20:18+05:30 | API | service=auth-service | user=hr_user | ip=192.168.1.11 | DELETE /api/credits-based/get_usd_cost | status=301 | rt=678ms | risk=safe:13 | msg="DELETE /api/credits-based/get_usd_cost 301 in 678ms (next.js: 119ms, application-code: 652ms)"
